date,monthid,yearid,weekid,RSV_org,Adenovirus,RSV
2007-09-30,9,2007,39,0.0659509202453988,3.6104518382517568,3.104988580896511
2007-10-07,10,2007,40,0.0603907637655417,1.6733683614991712,3.1608069050539886
2007-10-14,10,2007,41,0.0488656195462478,1.6243536112334152,2.0673591415698027
2007-10-21,10,2007,42,0.0232172470978441,2.491084935428057,1.0568239119997809
2007-10-28,10,2007,43,0.0170807453416149,1.8611868016522548,0.6604211231669291
2007-11-04,11,2007,44,0.00815660685154975,2.2001764012582243,0.37934075883762447
2007-11-11,11,2007,45,0.00451127819548872,2.6538397744236195,0.22747198066488172
2007-11-18,11,2007,46,0.00561797752808989,1.9062259868199747,0.2310576953721181
2007-11-25,11,2007,47,0.0138674884437596,2.9482400943436806,0.5896480188687353
2007-12-02,12,2007,48,0.00143884892086331,2.9339916437273685,0.06378242703755155
2007-12-09,12,2007,49,0.00803212851405622,3.476823509931057,0.401171943453583
2007-12-16,12,2007,50,0.00257731958762887,1.9333187102434761,0.0991445492432553
2007-12-23,12,2007,51,0.005457025920873121,2.0355102121517694,0.28076002926231247
2007-12-30,12,2007,52,0.00145137880986938,1.839571138364913,0.07998135384195307
2008-01-06,1,2008,1,0.0066006600660066,2.941664029416639,0.29416640294166396
2008-01-13,1,2008,2,0.00290275761973875,2.6629191711183227,0.12680567481515814
2008-01-20,1,2008,3,0.0034662045060658603,2.3140035622212545,0.15426690414808364
2008-01-27,1,2008,4,0.0045662100456621,2.390560131879022,0.23134452889151827
2008-02-03,2,2008,5,0.00165289256198347,2.2873546405324343,0.08471683853823829
2008-02-10,2,2008,6,0.0088339222614841,0.30272007749633906,0.25226673124694965
2008-02-17,2,2008,7,0.0351219512195122,0.8593238368809308,1.2374263251085418
2008-02-24,2,2008,8,0.0389064143007361,0.9335780227337269,2.4673133457962746
2008-03-02,3,2008,9,0.0339147286821705,1.1148680129391233,1.9510190226434643
2008-03-09,3,2008,10,0.0366766467065868,1.64818005558613,2.7848559559903565
2008-03-16,3,2008,11,0.044080604534005,1.725727545029051,3.3555813375564822
2008-03-23,3,2008,12,0.0518582541054451,2.087303043692546,2.783070724923396
2008-03-30,3,2008,13,0.0194730813287514,1.4146093374520428,0.7757535076349894
2008-04-06,4,2008,14,0.033033033033032996,0.9581752884431809,1.505704024696427
2008-04-13,4,2008,15,0.0217391304347826,1.206569305804989,0.8687299001795931
2008-04-20,4,2008,16,0.0360480640854473,1.7269588904974449,1.6652817872653933
2008-04-27,4,2008,17,0.0470446320868516,0.9338817910878461,2.142434697201524
2008-05-04,5,2008,18,0.0406403940886699,1.3084687414189347,2.1589734233412377
2008-05-11,5,2008,19,0.0385093167701863,1.975389313896893,1.975389313896893
2008-05-18,5,2008,20,0.0387182910547397,1.4107986846708922,1.6365264742182357
2008-05-25,5,2008,21,0.0389048991354467,1.3869550669731967,1.7021721276489261
2008-06-01,6,2008,22,0.0457063711911357,0.9427795857221271,1.7284292404905632
2008-06-08,6,2008,23,0.0436363636363636,1.8540799621294306,2.2248959545553126
2008-06-15,6,2008,24,0.0487483530961792,1.3319415414774929,2.0534098764444684
2008-06-22,6,2008,25,0.0575447570332481,0.8822766920059866,2.3354383023687895
2008-06-29,6,2008,26,0.0680100755667506,0.9968138111910677,2.691397290215882
2008-07-06,7,2008,27,0.0688775510204082,0.7317668103097807,2.469712984795514
2008-07-13,7,2008,28,0.128301886792453,0.7439803239086082,4.463881943451663
2008-07-20,7,2008,29,0.0742677824267782,0.6927853965656037,3.7836740889352276
2008-07-27,7,2008,30,0.090754877014419,0.5121634289975014,4.566790575227702
2008-08-03,8,2008,31,0.081953642384106,0.520037357785701,3.6774070300560413
2008-08-10,8,2008,32,0.0922190201729107,0.609977436815011,3.253212996346717
2008-08-17,8,2008,33,0.0828961175236096,0.49061865223332624,2.768490966173774
2008-08-24,8,2008,34,0.0838574423480084,0.443870826760629,3.550966614085049
2008-08-31,8,2008,35,0.08917954815695599,0.562783556330306,3.517397227064402
2008-09-07,9,2008,36,0.089242053789731,1.3826601989984726,3.7383035009958667
2008-09-14,9,2008,37,0.0973451327433628,0.701615143458074,3.6318901543712
2008-09-21,9,2008,38,0.0701754385964912,0.7252068517591865,2.5595535944441887
2008-09-28,9,2008,39,0.0581542351453856,1.2230123058966464,2.25034264284983
2008-10-05,10,2008,40,0.0896921017402945,0.7141541754034709,3.4177378394309
2008-10-12,10,2008,41,0.047976011994003004,0.6928988527574707,1.5837688063027913
2008-10-19,10,2008,42,0.03382949932341,0.45368332996157085,1.1342083249039272
2008-10-26,10,2008,43,0.0198581560283688,0.35104601019280934,0.614330517837414
2008-11-02,11,2008,44,0.0171073094867807,1.3132043753312022,0.6566021876656011
2008-11-09,11,2008,45,0.0111265646731572,1.0449663400265476,0.43998582737959985
2008-11-16,11,2008,46,0.0126050420168067,0.5489014586502426,0.41167609398768207
2008-11-23,11,2008,47,0.008939974457215841,0.5736194228051036,0.2868097114025515
2008-11-30,11,2008,48,0.0072463768115942,0.40178535100781876,0.24107121060469194
2008-12-07,12,2008,49,0.008939974457215841,0.2755392282850776,0.2755392282850776
2008-12-14,12,2008,50,0.00607533414337789,0.5304441420459461,0.18944433644498068
2008-12-21,12,2008,51,0.00221238938053097,0.5686100192695608,0.08123000275279434
2008-12-28,12,2008,52,0.00481347773766546,0.49864855517921697,0.132972948047791
2009-01-04,1,2009,1,0.009009009009009009,1.049355912577795,0.2532928064842955
2009-01-11,1,2009,2,0.0012886597938144301,1.3426429240862234,0.04629803186504204
2009-01-18,1,2009,3,0.00927152317880795,1.3254007928352236,0.3568386749940991
2009-01-25,1,2009,4,0.00108932461873638,0.9060800677261045,0.030202668924203393
2009-02-01,2,2009,5,0.0105882352941176,0.8442515728494009,0.39990863977076685
2009-02-08,2,2009,6,0.00347523892267593,1.0211644532387902,0.17019407553979823
2009-02-15,2,2009,7,0.00540540540540541,0.9780392338105789,0.26673797285743106
2009-02-22,2,2009,8,0.0120845921450151,1.392352626270952,0.6683292606100577
2009-03-01,3,2009,9,0.0146726862302483,1.2938512221561593,0.6728026355212013
2009-03-08,3,2009,10,0.0131108462455304,0.5345481213285106,0.5345481213285106
2009-03-15,3,2009,11,0.0286396181384248,0.8897178407348042,1.1238541146123828
2009-03-22,3,2009,12,0.0517647058823529,0.5425992416361862,1.7053119022851568
2009-03-29,3,2009,13,0.0316455696202532,0.6193447921950775,1.1059728432054952
2009-04-05,4,2009,14,0.0629274965800274,0.4843236441007739,2.4754319587372824
2009-04-12,4,2009,15,0.0765432098765432,1.082120790695422,2.9170212618746114
2009-04-19,4,2009,16,0.0358744394618834,0.5337834237095928,1.3139284275928464
2009-04-26,4,2009,17,0.0438144329896907,0.8029736723210273,1.605947344642051
2009-05-03,5,2009,18,0.0267753201396973,0.59450515513035,1.1394682139998369
2009-05-10,5,2009,19,0.0252237591537836,0.496912029673834,0.9627670574930554
2009-05-17,5,2009,20,0.0153698366954851,0.9197200963275413,0.5886208616496257
2009-05-24,5,2009,21,0.018898931799507,0.8222907165471215,0.7565074592233508
2009-05-31,5,2009,22,0.00952380952380952,0.4409246867347415,0.35825130797197796
2009-06-07,6,2009,23,0.0155091031692515,0.4200490528079729,0.6440752143055559
2009-06-14,6,2009,24,0.00509337860780985,0.4750441941908259,0.20359036893892624
2009-06-21,6,2009,25,0.00465881063305015,0.39374393325687557,0.19124705329619665
2009-06-28,6,2009,26,0.006826951617690711,0.28238148634707266,0.2706155910826112
2009-07-05,7,2009,27,0.005469462169553329,0.3626458026993063,0.2290394543364039
2009-07-12,7,2009,28,0.00181225081551287,0.2914295230351774,0.08571456559858169
2009-07-19,7,2009,29,0.0026595744680851102,0.1956160565946728,0.12226003537167067
2009-07-26,7,2009,30,0.00396196513470681,0.10759366157532425,0.19562483922786192
2009-08-02,8,2009,31,0.00414673046251994,0.21176081150931655,0.21176081150931655
2009-08-09,8,2009,32,0.00678311005596066,0.22605499174654636,0.3767583195775778
2009-08-16,8,2009,33,0.0077960387694901,0.14598113923681066,0.3600868101174665
2009-08-23,8,2009,34,0.00555144337527757,0.26586217142149565,0.3467767453323852
2009-08-30,8,2009,35,0.00962062080232347,0.15857140622631954,0.6464834253842272
2009-09-06,9,2009,36,0.0101010101010101,0.2670607345731303,0.7863454962431069
2009-09-13,9,2009,37,0.00762681802057467,0.2629281613987775,0.706619433759215
2009-09-20,9,2009,38,0.00914962325080732,0.5077192966955727,1.0357473652589695
2009-09-27,9,2009,39,0.010251954821894001,0.35035432356119517,1.215935593535914
2009-10-04,10,2009,40,0.015693112467306,0.6025278783258836,1.8075836349776477
2009-10-11,10,2009,41,0.0137504297009282,0.47019252753806545,1.1063353589130982
2009-10-18,10,2009,42,0.0164588528678304,0.469577550572757,1.0330706112600636
2009-10-25,10,2009,43,0.0126126126126126,0.46831641768350657,0.7024746265252592
2009-11-01,11,2009,44,0.0155799192152337,0.3466619220664085,0.7199901458302332
2009-11-08,11,2009,45,0.0143034825870647,0.3185162699820859,0.6104895174656655
2009-11-15,11,2009,46,0.0041379310344827605,0.20297722181604516,0.18267949963444063
2009-11-22,11,2009,47,0.01,0.22422789451417302,0.44845578902834604
2009-11-29,11,2009,48,0.00704845814977974,0.3093599960401921,0.3535542811887911
2009-12-06,12,2009,49,0.00738007380073801,0.38079536468187936,0.3263960268701824
2009-12-13,12,2009,50,0.00604490500863558,0.5550016085555153,0.2354552278720374
2009-12-20,12,2009,51,0.0106186518928901,0.698198995532417,0.5180186095885648
2009-12-27,12,2009,52,0.00749765698219306,0.43490754992178493,0.30254438255428584
2010-01-03,1,2010,1,0.005059021922428329,0.20358454087854988,0.1437067347378
2010-01-10,1,2010,2,0.0279761904761905,0.5520353302611372,1.1280721966205849
2010-01-17,1,2010,3,0.012134583563155001,0.5711406793788043,0.5983378545873184
2010-01-24,1,2010,4,0.0159659393294305,0.4802688599875509,0.6860983714107839
2010-01-31,1,2010,5,0.024223602484471998,0.8268908782088874,0.8957984513929581
2010-02-07,2,2010,6,0.0280316879951249,1.1269911540234454,1.4811883738593816
2010-02-14,2,2010,7,0.0232850849590938,0.8490431679109158,1.2565838885081566
2010-02-21,2,2010,8,0.0474732006125574,0.22942515707494035,2.0320513912351843
2010-02-28,2,2010,9,0.0490830636461704,0.7137211289150781,2.7061926138030077
2010-03-07,3,2010,10,0.041988416988417,0.36997748538698244,2.1458694152444986
2010-03-14,3,2010,11,0.0734649122807018,0.782785598465398,3.7461882212272535
2010-03-21,3,2010,12,0.0493887530562347,0.5202205652098071,2.919015393677249
2010-03-28,3,2010,13,0.0537960954446855,0.5730307905137799,3.2298099101685804
2010-04-04,4,2010,14,0.0663038099950519,0.6835207069951567,3.522760566821185
2010-04-11,4,2010,15,0.0215873015873016,0.2857142857142855,1.07936507936508
2010-04-18,4,2010,16,0.041556728232190004,1.0196456049594207,2.1412557704147797
2010-04-25,4,2010,17,0.0191082802547771,0.7384635200273371,0.9230794000341702
2010-05-02,5,2010,18,0.0151171579743008,0.9849259450334463,0.757635342333418
2010-05-09,5,2010,19,0.0124703087885986,0.8767142853080129,0.5939032255312362
2010-05-16,5,2010,20,0.0118430792005922,1.015024726474443,0.5800141294139687
2010-05-23,5,2010,21,0.0105691056910569,1.104514801918942,0.5743476969978498
2010-05-30,5,2010,22,0.0195208518189885,1.5859180470802638,0.8946204368145106
2010-06-06,6,2010,23,0.0149082568807339,2.037489274635338,0.6306514421490312
2010-06-13,6,2010,24,0.0106635071090047,1.773791815131284,0.5701473691493385
2010-06-20,6,2010,25,0.00223463687150838,1.773211199478498,0.09093390766556404
2010-06-27,6,2010,26,0.0124434389140271,2.412196608554902,0.5527950561271623
2010-07-04,7,2010,27,0.0122950819672131,2.605815545037564,0.5454032536125129
2010-07-11,7,2010,28,0.0103448275862069,2.0892983111332386,0.494833810531557
2010-07-18,7,2010,29,0.012263099219621001,1.6973084625685142,0.4913261339014136
2010-07-25,7,2010,30,0.00853788687299893,2.034300674309291,0.43984879444525155
2010-08-01,8,2010,31,0.0021459227467811198,1.6050178737129455,0.11464413383663925
2010-08-08,8,2010,32,0.00980392156862745,1.5570934256055353,0.4579686545898638
2010-08-15,8,2010,33,0.008733624454148471,1.4854099137814734,0.3622951009223109
2010-08-22,8,2010,34,0.008892481810832659,0.7635653280811139,0.3359687443556899
2010-08-29,8,2010,35,0.0143934201507882,1.369627684139715,0.798949482414832
2010-09-05,9,2010,36,0.0151619572708477,0.7013349135599315,0.7714684049159277
2010-09-12,9,2010,37,0.0134589502018843,1.0422749282946175,0.8017499448420177
2010-09-19,9,2010,38,0.0141025641025641,1.2233835788018863,0.8155890525345888
2010-09-26,9,2010,39,0.0185897435897436,1.7150201209363085,1.1303541706171132
2010-10-03,10,2010,40,0.0146137787056367,1.0569805976904092,0.7398864183832843
2010-10-10,10,2010,41,0.0268172194777699,0.8763865650044295,1.2334329433395648
2010-10-17,10,2010,42,0.0293417922283902,1.283785172804537,1.4843766060552481
2010-10-24,10,2010,43,0.0323854660347551,1.5786248654187676,1.6180904870542354
2010-10-31,10,2010,44,0.0368525896414343,2.4423573826408593,1.737831214571381
2010-11-07,11,2010,45,0.0351035103510351,1.9806302358927375,1.4854726769195532
2010-11-14,11,2010,46,0.0406001765225066,1.3750453408204,1.1713349199581173
2010-11-21,11,2010,47,0.0267085624509034,2.2655335583987752,1.069835291466089
2010-11-28,11,2010,48,0.0465116279069767,2.074392859565775,1.6710386924279848
2010-12-05,12,2010,49,0.0474631751227496,2.4883644123280346,1.804064198937824
2010-12-12,12,2010,50,0.0375626043405676,2.723320973453933,1.4945054122613046
2010-12-19,12,2010,51,0.0443886097152429,3.0295495558191,1.8890132524519103
2010-12-26,12,2010,52,0.0428455941794664,2.916202175469943,1.9815219910244477
2011-01-02,1,2011,1,0.04296875,3.2002217060810816,1.8774634009009012
2011-01-09,1,2011,2,0.0613057324840764,4.3231055132327505,2.894601082773233
2011-01-16,1,2011,3,0.0347277032359905,3.8509354986400464,1.7289914483689997
2011-01-23,1,2011,4,0.0365926814637073,2.762605373662111,2.407413254191269
2011-01-30,1,2011,5,0.0293706293706294,1.7952003486128134,2.094400406714949
2011-02-06,2,2011,6,0.0388951521984216,1.551854744683507,1.8461720238476185
2011-02-13,2,2011,7,0.0300909727081875,1.9185389551291272,1.4731638405455783
2011-02-20,2,2011,8,0.027027027027027,2.842553200055155,1.7271209316790794
2011-02-27,2,2011,9,0.03243917654398,2.7252635153032556,1.9682458721634593
2011-03-06,3,2011,10,0.0409577819785759,1.3499760569049364,1.7205577195847226
2011-03-13,3,2011,11,0.0593677717810332,1.714859565287784,2.4452627134659184
2011-03-20,3,2011,12,0.0470275066548358,1.9557804352557817,1.6718768236863912
2011-03-27,3,2011,13,0.0409982174688057,2.2060713382995485,1.812130027888915
2011-04-03,4,2011,14,0.0443886097152429,1.5179505961389654,2.117141620930665
2011-04-10,4,2011,15,0.0491228070175439,1.7561307545342741,2.235075505770895
2011-04-17,4,2011,16,0.046530612244898,2.986185278970257,2.2396389592276953
2011-04-24,4,2011,17,0.0376984126984127,3.3601470866623595,1.74911766155027
2011-05-01,5,2011,18,0.0317460317460317,2.2518655086504786,1.1748863523393793
2011-05-08,5,2011,19,0.0266240681576145,3.07109653765418,1.0517453896075963
2011-05-15,5,2011,20,0.0357142857142857,3.1859463271611768,1.5091324707605565
2011-05-22,5,2011,21,0.0465587044534413,3.4580600386392257,2.065854049057199
2011-05-29,5,2011,22,0.0364826941066417,2.6605032376234723,1.4822803752473617
2011-06-05,6,2011,23,0.0287037037037037,4.18978131532401,1.311951725000447
2011-06-12,6,2011,24,0.0156555772994129,3.8539367947703718,0.6928425698463587
2011-06-19,6,2011,25,0.0244399185336049,4.1037136849199864,0.9470108503661527
2011-06-26,6,2011,26,0.01806684733514,4.51092906461617,0.7456081098539125
2011-07-03,7,2011,27,0.0312825860271116,5.0901482460150556,1.0388057644928672
2011-07-10,7,2011,28,0.0550098231827112,6.563247972096325,2.227526584469057
2011-07-17,7,2011,29,0.0458624127617149,3.883686965402117,1.717784619312473
2011-07-24,7,2011,30,0.047418335089568005,4.619660664925687,1.718055619187246
2011-07-31,7,2011,31,0.0769230769230769,4.017515100479002,2.435816242022699
2011-08-07,8,2011,32,0.0849462365591398,3.3045977011494303,2.8071313805462905
2011-08-14,8,2011,33,0.0961337513061651,2.2894669846768543,2.966633275919304
2011-08-21,8,2011,34,0.113886113886114,1.9462439618578713,3.637242813963897
2011-08-28,8,2011,35,0.12100677637947699,1.9819877685662275,4.587934649458847
2011-09-04,9,2011,36,0.139382600561272,1.620246812611917,5.248190762590765
2011-09-11,9,2011,37,0.11436950146627599,1.88794010308006,4.908644268008171
2011-09-18,9,2011,38,0.10663082437276,1.5252399339231617,4.22101284039201
2011-09-25,9,2011,39,0.094876660341556,1.0024071180962977,4.009628472385191
2011-10-02,10,2011,40,0.0681341719077568,0.9234959764182036,2.72851083941742
2011-10-09,10,2011,41,0.0677361853832442,1.0912766788430182,2.4393243409432173
2011-10-16,10,2011,42,0.0517970401691332,1.5829407282600547,1.9888229662754535
2011-10-23,10,2011,43,0.0325865580448065,1.1329346732034191,1.2084636514169802
2011-10-30,10,2011,44,0.0394866732477789,0.9476525898713526,1.516244143794165
2011-11-06,11,2011,45,0.0200956937799043,0.9869180687844613,0.7146648084301269
2011-11-13,11,2011,46,0.0158061116965227,0.8789409559234763,0.5273645735540877
2011-11-20,11,2011,47,0.021415270018622,1.046812980724785,0.7523968298959401
2011-11-27,11,2011,48,0.0213849287169043,0.925011253135638,0.8093848464936838
2011-12-04,12,2011,49,0.0075685903500473,1.2219761148648938,0.2875237917329164
2011-12-11,12,2011,50,0.0109670987038883,1.224748293389292,0.4345881041058762
2011-12-18,12,2011,51,0.010213556174559,1.5241498922583698,0.4412012846011089
2011-12-25,12,2011,52,0.00815660685154975,0.9167756461246009,0.2696398959189998
2012-01-01,1,2011,53,0.007493755203996671,0.8459040922126408,0.2819680307375471
2012-01-08,1,2012,1,0.00798580301685892,1.1802322128251594,0.24702534687038208
2012-01-15,1,2012,2,0.0100824931255729,1.382044666604552,0.41087814412567847
